-1,2070312278573638; 0,17604258189589217
-1,046906973975858; 0,19614994359826055
-0,8867827200943381; 0,2162573053006298
-0,6865253694455618; 0,24038477889951393
-0,4860639522030681; 0,2624987954402451
-0,28580660155432724; 0,28662626903912924
-0,16581544444004237; 0,3027135188449832
0,07539126935088092; 0,3228072761077698
0,3165979831418184; 0,34290103337055666
0,5569884305578299; 0,3710486188659565
0,7570417146128534; 0,39718954952299423
0,9976362286226035; 0,42332367796024095
1,2380266760386078; 0,4514712634556408
1,5185502202218615; 0,4836389608475564
1,7591447342315973; 0,5097730892848031
1,9995351816476088; 0,5379206747802034
2,3605289859590783; 0,5761151389069967
2,601123499968814; 0,6022492673442432
2,9215760743255785; 0,6404505336908279
3,202507751696295; 0,6685913169664366
3,563297489414019; 0,7087992381513835
3,9244953603192485; 0,7449802452200234
4,4458174851059695; 0,8012686139910326
4,245356067863462; 0,7791545974503016
4,686616065709423; 0,8253892853701257
4,967547743080139; 0,8535300686457346
5,167805093728909; 0,8776575422446193
5,488869867866875; 0,9098184374167435
5,769393412050114; 0,9419861348086591
6,130183149767866; 0,9821940559936058
5,969650762698883; 0,9661136084075437
6,49178915386053; 1,0143481489459394
6,852987024765746; 1,0505291560145795
7,457024142211743; 1,0906962638807798
7,981407265904444; 1,1167827767794893
8,466065426017359; 1,1348222636653762
9,033438578789536; 1,1367404896464548
9,5582298356697; 1,1588000884288574
10,163491352678086; 1,1868864539461377
10,930101523130382; 1,2229994388168675
11,41414748346211; 1,2470792968772142
11,979275903703247; 1,2711455504979792
12,625894917041258; 1,2911712855628554
13,272513930379269; 1,3111970206277315
13,839683016557736; 1,3151287036669634
14,285636546059528; 1,3150538792492616
14,773763838265886; 1,2988645961465428
15,343585790162841; 1,2766213374297815
15,872662445511374; 1,2563983379909647
16,40194316745363; 1,2341618814939943
17,01332668227399; 1,2018445352666753
17,461729010900562; 1,177608226151134
17,910131339527133; 1,1533719170355927
18,439616128063143; 1,1291220034804692
18,80611973040535; 1,1129531270371233
19,13208210279287; 1,0967910528135685
19,53912693508982; 1,0806153741504312
19,70190405468984; 1,0745477940968071
